-2.50311;-1.91625;75.3673
-4.71705;-4.36813;73.4991
-3.60601;-3.13145;74.3721
-3.60698;-3.14083;74.3612
-3.60736;-3.1497;74.3546
-3.60853;-3.15385;74.3434
-3.60436;-3.1612;74.3323
-3.6068;-3.17183;74.3154
-3.59679;-3.17597;74.2987
-3.59546;-3.18848;74.2765
-3.57769;-3.19202;74.2123
-3.57526;-3.23204;74.0994
-3.54666;-3.25223;73.8061
-3.54112;-3.2964;73.5101
-3.49817;-3.30036;73.3323
-3.49391;-3.32169;73.1359
-3.43956;-3.32881;72.9674
-3.43186;-3.38708;72.7788
-3.36714;-3.40968;72.6162
-3.3619;-3.50325;72.4564
-3.28242;-3.53358;72.379
-3.26143;-3.56728;72.3828
-3.15974;-3.4008;72.6362
-3.17896;-3.26816;73.0596
-3.10724;-3.19298;73.4446
-3.12704;-3.20836;73.919
-3.08904;-3.17559;74.4281
-3.08233;-3.13134;74.8703
-3.04288;-3.02548;75.3683
-3.05031;-2.98055;75.7467
-3.01438;-2.86114;76.0677
-2.98437;-2.88728;76.1374
-2.96209;-2.8827;76.2044
-2.9275;-2.84319;76.1033
-2.89325;-2.69087;76.0776
-2.9299;-2.81773;75.9941
-2.93784;-2.81835;75.8941
-2.97391;-2.77486;76.0631
-2.90185;-2.67059;76.0861
-2.91548;-2.67192;76.2872
-2.84624;-2.51597;76.4025
-2.83335;-2.49099;76.5549
-2.77858;-2.37841;76.7002
-2.77422;-2.4069;76.8145
-2.70498;-2.34549;76.9326
-2.70883;-2.3269;77.1242
-2.64364;-2.29523;77.2788
-2.65766;-2.26179;77.5042
-2.58088;-2.20185;77.7456
-2.58387;-2.20366;77.9693
-2.51479;-2.16621;78.2197
-2.54763;-2.1609;78.6494
-2.49857;-2.12755;78.9573
-2.4987;-2.14938;79.171
-2.4252;-2.10818;79.2819
-2.43598;-2.06809;79.4363
-2.40245;-2.00239;79.5454
-2.39485;-1.94699;79.7253
-2.35162;-1.9122;80.0029
-2.34302;-1.8307;80.2835
-2.28119;-1.73376;80.5041
-2.28075;-1.69015;80.6154
-2.21361;-1.67003;80.7891
-2.21325;-1.62452;81.0535
-2.14142;-1.50013;81.3321
-2.13844;-1.41025;81.6768
-2.09711;-1.41028;81.9556
-2.1299;-1.36884;82.2873
-2.09229;-1.35337;82.7128
-2.10941;-1.32509;83.2686
-2.08102;-1.28588;83.7919
-2.08961;-1.28519;84.3581
-2.06448;-1.25337;84.9905
-2.06162;-1.29951;85.6744
-2.08009;-1.28021;86.3158
-2.12486;-1.2987;86.6092
-2.07826;-1.35431;86.8308
-2.09668;-1.348;87.1024
-2.04627;-1.43398;87.5335
-2.01422;-1.4662;88.0913
-2.02411;-1.49125;88.5864
-2.01727;-1.53589;89.0012
-1.93703;-1.61508;89.3294
-1.95415;-1.63608;89.5282
-1.88965;-1.67992;89.6153
-1.87969;-1.72717;89.6605
-1.84073;-1.77363;89.683
-1.79384;-1.8634;89.7809
-1.76322;-1.89534;89.8174
-1.78427;-1.90986;89.8545
-1.8016;-1.92155;89.9478
-1.8462;-1.90949;90.0227
-1.7982;-1.90647;90.2658
-1.80626;-1.83551;90.7341
-1.75664;-1.76211;91.6479
-1.77753;-1.64829;92.4608
-1.70917;-1.76946;92.6216
-1.70437;-1.76714;92.5022
-1.57743;-1.68635;92.4216
-1.49565;-1.55039;92.1931
-1.268;-1.00502;92.1664
-1.25006;-1.04236;91.7392
-1.20662;-1.06768;91.5087
-1.2089;-1.01866;91.4772
-1.14416;-1.06945;91.2739
-1.17348;-1.04316;90.9315
-1.14099;-1.00311;90.6955
-1.13017;-0.959686;90.4337
-1.11049;-0.92495;90.2034
-1.18115;-0.850095;90.0169
-1.12993;-0.860463;89.9422
-1.12568;-0.964708;89.6258
-1.03843;-1.00732;89.564
-1.05995;-1.07789;89.304
-1.04724;-1.12635;88.9265
-1.08178;-1.11142;88.7569
-1.18208;-1.08845;88.8894
-1.21556;-1.03482;88.9207
-1.13975;-1.09753;88.7614
-1.09459;-1.11864;88.6307
-1.01831;-1.24777;88.4344
-0.99426;-1.28855;88.1995
-0.927852;-1.34939;88.1022
-0.864003;-1.40907;87.9405
-0.774567;-1.45507;87.8058
-0.731191;-1.45196;87.6075
-0.642591;-1.45591;87.4737
-0.609677;-1.46757;87.3106
-0.534066;-1.50346;87.0627
-0.528939;-1.55301;86.763
-0.422272;-1.45513;86.5654
-0.461842;-1.47386;86.3533
-0.341636;-1.42541;86.129
-0.360012;-1.40948;85.8135
-0.324769;-1.41405;85.6082
-0.289969;-1.36867;85.3686
-0.234315;-1.24959;85.0697
-0.202703;-1.25676;84.8036
-0.143618;-1.23304;84.4705
-0.142774;-1.22919;84.106
-0.0893929;-1.1993;83.7828
-0.0643634;-1.24921;83.4577
-0.0329717;-1.24943;83.1363
-0.0148105;-1.22561;82.8463
0.0296113;-1.24721;82.5619
0.0337682;-1.28524;82.3098
0.0614731;-1.23992;82.0385
0.0675743;-1.28364;81.7654
0.101681;-1.27017;81.455
0.110607;-1.26146;81.1371
0.152727;-1.20558;80.7529
0.155719;-1.20767;80.3676
0.198511;-1.24873;79.9938
0.21468;-1.26419;79.6843
0.26189;-1.2376;79.3631
0.280332;-1.23775;79.0975
0.335826;-1.22703;78.8431
0.334145;-1.22761;78.5716
0.367615;-1.22691;78.2917
0.372065;-1.25809;78.0284
0.396045;-1.28708;77.7207
0.379704;-1.32196;77.3735
0.373721;-1.35699;77.0431
0.378192;-1.35748;76.7847
0.409624;-1.38423;76.5464
0.390308;-1.4673;76.291
0.43005;-1.59054;76.0382
0.423023;-1.78875;75.7794
0.444391;-1.82043;75.6011
0.484306;-1.8468;75.4323
0.460499;-1.79953;75.2844
0.537799;-1.76576;75.0619
0.58264;-1.73525;74.8702
0.573882;-1.68619;74.6839
0.58204;-1.6282;74.4959
0.605392;-1.58541;74.4112
0.574783;-1.50872;74.3757
0.62841;-1.50379;74.2748
0.632419;-1.37674;74.2117
0.631324;-1.33456;74.0811
0.637571;-1.26063;73.9695
0.595498;-1.20366;73.9684
0.584272;-1.12882;73.9725
0.552322;-1.05955;73.9488
0.558743;-0.979199;73.8843
0.568184;-0.920193;73.886
0.58339;-0.907316;73.9056
0.534694;-1.1304;73.9753
0.509874;-1.2728;74.0189
0.418427;-2.00282;73.979
0.375199;-2.42278;73.8898
0.359654;-2.41255;73.8787
0.392771;-2.38757;73.8574
0.473661;-2.38875;73.8671
0.471985;-2.33334;73.8729
0.48828;-2.30669;73.8525
0.498204;-2.25056;73.8415
0.446779;-2.21659;73.8888
0.444693;-2.14424;73.9519
0.419198;-2.03761;74.0971
0.404349;-1.93594;74.218
0.417811;-1.89006;74.3251
0.38387;-1.82391;74.4055
0.396406;-1.74375;74.5054
0.416864;-1.67896;74.6805
0.405163;-1.62688;74.9168
0.401202;-1.56735;75.109
0.37982;-1.48551;75.2927
0.364571;-1.46266;75.4692
0.319487;-1.38355;75.5921
0.321707;-1.26523;75.7334
0.22911;-1.2092;75.9659
0.204267;-1.19738;76.1784
0.186685;-1.15571;76.3943
0.175947;-1.18584;76.6338
0.191024;-1.22966;76.9182
0.158013;-1.40786;77.1485
0.13131;-1.7017;77.3576
0.160575;-1.81689;77.5695
0.190733;-1.85884;77.8046
0.168685;-1.77036;78.0521
0.145511;-1.74903;78.2608
0.0227101;-1.71435;78.5193
0.0296119;-1.74477;78.8069
-0.00528904;-1.72323;79.219
0.0343281;-1.7272;79.5823
-0.010486;-1.73646;79.9129
-0.0822999;-1.73327;80.2029
-0.15093;-1.64053;80.4606
-0.192967;-1.65599;80.7189
-0.216595;-1.57154;80.9405
-0.235931;-1.58906;81.207
-0.212539;-1.68453;81.3596
-0.22902;-1.60874;81.5268
-0.227265;-1.72699;81.5633
-0.191301;-1.70456;81.5142
-0.127412;-1.74025;81.8095
-0.148927;-1.74678;82.2242
-0.158622;-1.74055;82.6103
-0.15587;-1.71954;82.9505
-0.175362;-1.73084;83.2633
-0.213962;-1.70374;83.5591
-0.206408;-1.69671;83.8499
-0.174542;-1.66965;84.1073
-0.20065;-1.63978;84.381
-0.212422;-1.59846;84.7772
-0.260042;-1.60056;85.2184
-0.275652;-1.60266;85.5635
-0.289017;-1.57089;85.9995
-0.332101;-1.56867;86.4409
-0.356647;-1.56416;86.8248
-0.400214;-1.57345;87.1848
-0.429359;-1.55677;87.6325
-0.443029;-1.55311;88.1316
-0.468994;-1.57076;88.6393
-0.494365;-1.59285;89.0554
-0.53028;-1.60159;89.3478
-0.535782;-1.63261;89.6371
-0.566095;-1.65216;89.9085
-0.593461;-1.62306;90.141
-0.636567;-1.59539;90.4433
-0.625247;-1.59525;90.877
-0.642499;-1.56375;91.3525
-0.594945;-1.23832;91.8343
-0.570694;-1.09209;92.2612
-0.492581;-0.974721;92.6314
-0.484374;-0.91911;92.9077
-0.467411;-0.924259;93.078
-0.464321;-0.947606;93.1987
-0.48627;-0.988158;93.2803
-0.476433;-1.023;93.4019
-0.442774;-1.07418;93.5363
-0.422456;-1.20524;93.6252
-0.369991;-1.31902;93.8847
-0.41231;-1.41077;94.0723
-0.510979;-1.44027;94.2607
-0.654751;-1.40113;94.4365
-0.740798;-1.37495;94.6852
-0.818184;-1.36845;94.985
-0.852928;-1.28923;95.3604
-0.827;-1.32844;95.8069
-0.774896;-1.23764;95.8132
-0.777756;-1.17285;95.7898
-0.717488;-1.04482;95.8388
